x,y,z
-1.083,-1.46,-0.886
-2.67,-4.602,2.339
3.387,0.008,-1.109
-1.769,-0.358,2.644
-0.769,1.546,1.55
0.822,0.901,-1.546
-2.946,0.679,1.297
0.852,2.267,-0.279
-0.581,0.92,-1.007
-1.678,-0.264,-0.879
0.766,-0.14,-0.26
-2.357,-0.513,0.551
2.354,1.482,0.226
-3.636,-2.191,1.294
1.033,1.456,0.656
-2.791,-2.927,0.603
-0.713,-0.309,1.343
0.581,3.964,-0.46
-4.19,-0.113,1.528
1.086,4.217,-1.033
-1.924,3.248,-0.63
-1.392,-0.498,0.656
1.23,1.939,-2.587
-1.154,-1.611,-0.747
-0.686,1.595,0.026
0.317,1.724,-2.561
1.829,-0.943,-1.52
0.513,0.913,-1.584
1.188,-1.399,0.471
0.411,0.815,-0.894
-1.89,-0.294,-1.067
1.007,1.154,1.411
-1.196,-1.682,-0.626
-0.049,-0.796,-0.645
1.433,2.648,1.173
2.546,0.57,2.901
0.581,-0.977,1.309
2.761,-0.385,1.52
3.772,0.177,-0.045
1.045,-2.572,2.38
1.697,0.905,-2.791
-1.595,-2.418,0.728
1.856,1.29,-0.686
-0.328,1.403,-1.512
0.962,-0.332,-2.587
2.829,-0.924,0.724
0.837,-0.562,-0.46
1.573,0.871,-2.007
1.942,0.37,0.053
-1.72,2.033,-0.649
1.158,0.17,-0.306
0.811,-0.509,-1.328
-1.531,0.185,-3.146
1.064,-1.426,1.497
-2.259,-0.735,-1.727
1.056,0.521,-2.218
-1.369,1.049,0.924
-0.238,1.339,-2.044
-1.905,0.66,0.837
0.328,-1.373,1.358
1.973,0.468,0.298
-1.124,-1.018,0.864
0.347,-0.751,2.603
-0.626,0.249,2.81
1.094,-1.347,2.946
0.313,-1.546,-1.486
0.415,1.26,-1.55
1.037,-0.754,0.404
0.313,0.871,-1.524
-0.509,0.675,-0.075
-0.932,-0.849,0.728
1.859,2.904,0.136
-1.32,0.426,-0.083
-0.777,0.83,0.603
-1.535,2.342,3.677
-0.207,-1.66,2.482
-0.181,0.581,1.056
1.433,-0.717,0.162
-0.113,1.644,-2.953
-0.23,-0.932,0.03
2.923,-2.561,1.871
-0.562,-0.818,-0.739
1.909,-1.893,1.603
1.445,-1.011,1.859
-0.294,-1.448,-0.728
0.453,-1.705,0.332
-0.045,-1.297,1.49
-0.075,0.17,0.43
0.155,-0.554,1.06
0.102,0.373,-0.147
-2.01,-3.217,0.615
1.177,-0.113,-0.981
-0.445,1.686,-2.535
-0.611,0.287,-1.203
-0.6,1.022,-1.867
0.6,-1.512,-0.935
2.154,1.497,-0.328
-1.652,-1.199,0.713
0.852,0.26,-0.098
-0.671,1.667,0.075
-2.24,-1.818,-1.588
1.041,1.969,-0.343
-3.066,-1.418,0.947
-0.321,1.573,1.426
-0.63,0.404,-0.984
-2.772,-0.306,0.845
0.268,1.528,0.358
0.494,-0.339,1.501
0.128,2.64,-0.588
-1.335,-0.743,-0.324
1.335,0.547,0.106
0.883,1.535,0.426
-1.248,0.279,-0.419
1.358,1.773,-0.143
-2.12,-1.297,1.165
1.777,0.913,0.792
0.019,0.234,0.494
-0.668,-0.302,1.437
-0.358,-0.132,-0.969
-1.173,-0.747,-1.256
0.204,0.008,-3.3
-0.189,1.592,-0.498
-0.083,1.92,-0.057
-1.667,0.238,-0.807
0.698,0.95,-1.675
1.015,-0.2,-0.958
0.053,-0.901,-1.282
-0.969,2.342,-1.75
-0.211,-0.223,-0.928
-0.43,0.502,-0.883
0.362,-2.316,-1.011
2.576,-1.743,1.245
0.106,0.683,0.886
-0.019,-0.057,-0.049
0.762,0.494,-0.539
0.17,1.267,-2.693
1.245,-2.565,0.124
2.433,1.377,1.822
-0.562,-1.494,-1.237
-1.599,-0.053,1.486
0.162,1.467,-2.704
1.12,0.675,-0.041
0.264,-0.89,0.117
1.045,0.502,1.196
-0.377,-1.264,-1.388
2.467,-0.72,1.486
1.441,1.384,0.483
0.192,-0.777,1.66
1.135,0.762,1.328
-1.644,-0.577,-0.117
-0.852,-0.46,1.939
-0.091,0.177,0.856
1.101,-1.248,0.788
-1.237,-0.132,2.014
1.203,1.735,0.524
-0.871,-1.565,1.731
-0.234,-0.86,1.173
2.489,0.547,-0.057
-1.694,-1.328,-0.287
0.321,-0.928,-1.81
2.897,-1.365,-1.279
2.176,-0.739,-1.06
2.029,-1.365,-0.06
0.355,-0.053,2.071
1.248,2.157,0.275
-1.761,-2.644,1.116
3.232,0.419,-0.939
-1.611,-0.577,-1.694
-0.837,1.286,-0.234
-0.818,1.509,-0.404
-1.049,-0.215,-0.045
-0.249,2.007,0.004
0.207,-0.521,0.543
1.58,-1.15,-0.023
0.37,-0.211,-0.958
-1.365,-1.297,-0.815
-1.935,0.901,0.532
-1.143,0.079,0.456
-2.191,0.057,0.732
-0.645,0.547,-0.347
1.437,0.924,0.818
0.528,0.479,0.17
-0.03,0.143,-0.038
1.392,1.795,0.283
-0.234,0.075,0.272
-0.087,0.011,-1.147
1.512,0.121,-0.256
0.566,-0.724,-0.883
-1.241,2.014,0.124
0.075,-0.818,-0.162
-0.06,-0.411,0.558
-0.788,1.158,0.502
-0.487,0.83,1.512
1.316,0.818,0.517
0.121,0.826,1.256
1.814,-1.158,1.72
0.8,1.241,-0.769
0.4,1.524,-0.69
-0.226,0.453,-0.536
-0.996,1.196,-1.113
0.068,-2.293,-0.634
1.297,-0.92,0.117
0.177,-0.622,1.09
-0.366,-0.981,1.761
0.306,0.705,0.396
1.248,1.705,-0.196
0.426,0.328,-0.302
0.487,-0.524,-0.241
-1.049,1.324,-0.807
-1.456,-0.494,-0.287
-0.852,0.109,0.121
-0.901,0.396,-2.037
-0.415,0.69,-1.071
-2.071,-0.249,0.524
0.4,-0.49,-0.513
-0.438,0.117,-0.781
0.366,-0.207,-0.686
-0.068,-1.494,0.634
-0.102,-2.218,1.211
1.686,0.875,-0.856
-1.81,-1.992,1.143
0.483,0.219,1.181
0.468,2.052,1.724
-1.286,1.577,1.863
0.973,0.211,1.071
0.868,-0.668,-0.505
0.426,-0.143,-0.158
1.203,-0.075,-0.603
0.641,-0.362,0.238
-0.136,0.385,-0.521
1.837,-0.362,0.856
1.633,-0.894,0.845
0.317,0.294,-0.445
-0.698,0.094,1.565
-0.128,0.611,1.528
-1.644,0.004,1.335
0.064,0.158,-0.287
-0.883,0.324,0.758
0.63,-0.245,0.079
2.025,0.241,-0.245
-1.165,-0.049,-0.63
2.369,-0.471,0.102
0.747,-1.297,1.901
-0.898,0.2,-0.43
2.704,1.403,0.547
0.536,1.184,0.185
-0.554,0.996,-1.452
1.154,-0.747,0.268
-0.89,0.449,-1.15
-0.136,-0.649,-1.23
-1.38,-0.332,1.577
-1.256,-1.162,-2.278
-1.022,-2.712,-0.471
0.615,-0.735,-1.81
-1.95,-1.448,-0.453
-0.573,-1.765,1.354
-1.132,0.37,-1.267
-0.328,-0.249,-1.083
0.739,0.943,-0.932
-1.339,0.536,-2.237
-0.43,-1.154,-0.562
0.509,-0.049,0.068
-0.407,1.392,-1.279
1.577,-0.132,-0.668
1.279,-0.581,-0.453
0.966,-0.679,-0.758
1.154,-1.807,0.984
-1.29,-0.822,-0.483
0.653,-0.6,-0.769
0.43,0.279,-0.468
0.792,0.019,-0.192
-0.479,0.796,0.256
-0.505,0.619,-0.705
0.566,1.245,0.245
-1.528,0.087,-1.309
0.46,0.049,-0.852
0.381,1.705,-1.837
-2.531,-0.234,-0.815
1.746,0.064,-0.807
1.46,-0.004,-1.222
-1.165,0.328,0.019
1.448,-0.585,-0.683
0.113,-0.317,1.441
-0.049,0.068,-0.441
-0.207,0.008,0.528
-1.049,1.686,-0.113
0.434,2.086,0.894
-0.671,1.682,1.562
-1.116,2.38,-0.743
-0.566,1.188,0.475
0.528,2.614,-0.219
0.988,1.041,0.456
1.015,0.758,0.8
0.611,-0.249,1.105
1.701,-1.124,0.63
0.426,-1.064,0.702
-1.12,-1.237,-0.223
0.973,-0.415,0.46
-1.083,0.426,0.671
-1.365,-0.739,0.147
0.917,-0.392,0.256
-1.06,2.21,0.449
-0.996,1.803,-0.004
0.441,1.66,-0.539
-0.219,0.487,-1.15
1.942,0.422,-1.207
0.347,-0.192,-1.026
-0.298,-1.418,0.653
0.392,0.189,0.313
0.792,0.17,0.558
0.984,-1.512,-0.256
-0.256,-0.822,0.603
0.958,-0.249,-0.057
1.313,0.453,-1.052
0.03,0.06,-0.008
1.007,0.321,0.551
0.004,1.558,0.211
-1.196,1.143,-0.355
1.282,0.245,0.645
-0.023,0.72,-0.347
0.396,0.26,0.634
1.132,-0.487,1.49
-0.072,1.049,0.966
0.8,-1.026,1.29
1.177,-0.777,0.898
0.407,-0.502,0.509
0.366,-1.248,1.109
0.377,-0.943,1.509
-0.336,0.004,0.513
2.01,-0.177,-0.822
0.664,0.449,-0.498
-0.66,-0.438,1.396
1.43,-0.441,0.803
-1.456,-0.487,0.388
-0.008,1.652,0.381
-1.086,0.456,-0.136
-0.166,0.317,-0.588
-0.106,0.204,0.196
0.728,1.422,-0.573
-1.132,0.223,-0.913
-0.588,0.268,1.045
-0.091,-0.283,0.158
0.818,-1.399,-0.871
-0.739,-1.58,-1.897
-0.743,-1.588,-0.385
0.441,-0.471,1.328
1.139,0.004,-0.72
0.634,-0.521,0.298
0.947,-0.2,-0.049
1.724,0.381,-1.878
-0.223,1.162,-0.69
-0.645,-0.17,0.649
0.8,1.539,0.581
-0.754,-1.675,-0.834
0.181,-0.551,0.456
-0.249,0.174,1.188
0.419,-0.464,1.38
-0.049,0.532,-0.456
0.732,-0.324,-0.728
1.23,0.249,-0.441
0.343,-0.238,-2.071
1.03,0.072,-1.814
-0.207,0.072,-1.954
0.585,1.607,-1.55
0.241,1.641,-1.007
-1.075,-0.049,0.788
0.147,0.185,0.8
-0.008,-0.924,0.49
-1.509,-0.355,-0.468
0.622,-2.18,0.321
0.543,-0.864,0.521
-0.29,-0.66,0.758
1.252,-0.283,0.773
-0.038,0.796,0.385
-0.494,-0.947,1.958
1.173,0.698,1.448
-0.351,0.079,0.822
1.083,-0.219,1.626
1.633,0.645,0.358
0.072,0.102,0.215
1.169,0.339,1.81
0.781,-0.641,-0.177
0.366,0.223,0.015
1.041,-1.052,-0.441
-0.072,-0.064,1.162
0.155,-0.509,0.091
-0.573,0.358,-0.762
-0.758,0.204,1.135
0.46,-1.147,-0.102
-0.468,-0.37,-0.268
-1.022,-0.626,-0.8
0.302,-1.599,1.648
-1.739,-1.765,0.366
0.434,-1.777,0.049
-0.347,0.106,1.309
-1.132,0.732,0.532
-0.675,0.898,0.766
-0.328,0.358,-0.483
1.252,0.758,0.162
0.396,0.471,0.471
0.302,0.362,-0.385
-0.875,-0.347,-0.136
-0.019,-0.856,-0.939
-0.411,0.351,-0.453
-1.286,-0.17,-0.396
0.479,2.222,-1.467
-0.551,0.37,-0.845
-0.049,0.487,-0.558
0.762,-0.275,0.256
0.411,-0.215,0.087
0.826,-0.068,-0.351
-0.505,0.758,-0.743
1.007,1.758,-1.158
-0.309,-0.313,-2.071
-1.139,0.151,0.336
-0.181,0.366,-0.739
-0.302,-0.909,0.166
-1.343,-1.192,-0.4
-0.619,-0.2,0.234
-0.577,-1.512,0.875
-0.509,0.287,0.023
-0.449,-0.713,-0.313
-1.347,0.034,0.441
0.381,0.845,-1.094
-0.966,-0.773,0.268
-0.351,1.867,-1.403
-0.283,0.694,-0.253
1.233,0.562,0.554
0.309,1.022,-0.811
-0.241,-0.015,-0.487
1.705,0.781,0.57
-0.151,0.89,0.026
1.245,0.06,0.528
1.411,-0.992,1.083
0.064,-0.83,-1.192
0.279,-0.321,-0.57
-0.683,-1.165,0.66
0.849,-0.577,-1.622
-0.223,-0.373,-0.637
-0.026,-0.66,-1.173
0.792,0.313,-1.795
-1.448,-0.196,-0.89
-0.272,-0.592,-1.207
-1.192,-0.17,0.694
-0.045,0.475,0.26
-1.052,0.668,-1.12
-0.268,1.124,0.641
0.883,2.037,-0.664
0.702,0.762,-0.694
0.551,-0.551,1.35
0.822,-1.32,-0.328
0.339,-0.713,-0.306
0.426,-0.615,-0.739
-0.758,0.536,0.762
0.63,1.973,0.671
-0.132,-0.66,-0.026
1.603,0.279,0.517
0.86,0.147,0.709
-0.475,-0.807,1.203
0.603,0.517,-0.215
0.713,-0.841,1.211
0.939,0.826,1.03
0.996,0.343,1.226
0.211,0.385,-0.038
1.765,1.215,0.26
-0.29,0.826,1.0
-0.256,-0.754,0.622
-1.761,0.581,0.396
-1.437,-1.124,-0.241
-0.132,1.154,0.449
-1.211,-0.566,-0.064
0.294,-0.947,0.868
0.739,-0.272,0.272
-0.898,-1.041,1.147
1.03,0.532,-0.256
1.192,-0.041,-0.513
0.072,0.219,-0.758
0.558,-0.841,-0.362
0.468,-3.085,0.253
0.664,-1.003,-0.966
-0.502,-1.637,-0.909
-1.546,-1.316,1.237
0.287,0.653,-0.947
0.053,0.4,-1.297
-0.422,-0.509,-0.901
0.762,1.358,-0.234
-0.004,0.894,-0.238
-0.464,1.848,-1.297
0.468,1.841,0.098
0.189,-0.321,0.339
-0.207,0.234,0.207
1.105,0.46,0.505
-0.362,-0.219,0.932
-0.509,0.615,-0.256
0.102,-0.607,-0.079
-0.283,0.279,0.679
0.287,0.502,-1.215
0.302,0.777,-0.456
-1.369,0.86,-0.339
0.385,-0.234,-0.347
0.641,0.871,-0.679
-1.694,0.151,-1.573
-0.377,0.777,0.415
-0.785,1.441,-0.388
-0.788,0.445,-1.003
0.954,1.712,-0.083
0.573,0.207,0.875
0.026,0.192,0.46
0.045,-0.283,0.087
0.585,-1.045,1.022
0.219,-0.411,0.886
0.373,-2.52,0.69
-0.298,-0.815,0.355
-0.174,-1.414,1.264
0.004,-0.626,0.868
-0.026,-0.456,0.026
0.671,-0.943,0.234
0.603,-0.143,0.358
0.275,0.453,0.543
0.57,-0.388,-1.279
-0.264,0.984,-0.37
-0.117,0.155,-0.588
-0.456,-0.238,-0.332
-0.577,0.536,-0.332
0.008,-0.106,-0.117
-0.041,0.098,0.192
0.992,-0.083,-0.011
0.37,0.0,-0.954
0.456,-0.947,-0.264
0.087,-0.637,-0.898
0.434,-0.724,-0.29
-0.166,0.871,0.664
0.29,0.803,0.554
-0.385,1.154,0.588
0.683,1.599,-0.347
0.411,1.256,0.524
0.577,1.267,0.321
1.452,-0.377,0.015
0.426,0.019,0.113
1.052,0.513,-0.03
0.272,-0.464,0.23
-0.166,-0.57,-0.656
0.174,0.287,-0.513
0.174,0.128,-0.166
-0.226,1.007,0.46
0.679,0.275,-0.4
0.517,0.984,-0.381
0.973,0.407,-0.302
0.471,0.26,-0.426
-1.414,-0.204,0.298
0.023,0.562,-0.302
0.091,-0.928,0.807
-1.226,-1.064,0.26
0.396,-1.041,0.739
0.019,-1.071,0.313
-0.63,-0.377,-0.211
-0.075,-1.056,0.63
-0.909,-0.913,0.419
-0.272,0.536,1.652
-0.155,0.079,0.404
0.011,-0.438,-0.426
0.475,0.551,0.041
0.886,-0.298,0.69
1.622,-0.064,0.057
0.223,0.143,0.083
0.95,-0.679,0.588
0.479,-0.241,0.294
0.92,-0.234,0.336
1.083,0.272,0.758
0.641,-0.434,0.528
0.939,-0.196,0.177
0.17,0.886,0.196
0.268,-0.849,0.015
0.324,1.271,0.196
-0.068,-0.166,-0.302
0.174,0.113,0.95
-0.487,0.456,0.762
-0.588,-0.253,0.709
0.053,-0.189,-0.253
-1.773,0.434,-0.63
-0.509,0.939,0.683
-1.859,-0.46,0.136
-0.645,-0.124,0.57
-0.554,-0.038,-0.792
-0.351,-0.543,-0.381
-0.174,0.0,0.219
0.0,-0.034,0.347
1.369,0.664,0.091
-0.008,-0.396,-0.155
1.177,0.26,0.264
0.796,-0.06,-0.14
-0.502,0.796,-0.845
0.471,-0.087,-0.362
0.038,1.32,-0.487
-0.234,-0.453,-1.184
-0.558,0.407,-0.834
-0.679,-0.441,-1.792
0.724,-1.335,-0.984
-1.037,-1.705,-0.46
-0.117,-0.913,0.019
1.43,-0.611,-0.132
-1.716,-2.184,-0.554
0.072,-1.03,0.483
-0.249,-0.151,0.268
-1.448,-0.471,0.132
1.192,1.592,0.381
0.464,1.271,0.528
-2.278,0.901,0.147
1.173,-0.483,-0.464
1.712,2.327,-2.591
-1.969,1.418,0.717
1.211,-0.072,1.075
1.101,3.349,-4.028
-2.863,-0.29,-1.871
2.225,0.864,-1.422
-0.728,-0.147,0.724
-2.312,-0.072,0.189
2.199,-0.717,-3.017
1.109,-2.097,-0.89
-1.784,-0.196,2.124
2.742,-1.882,2.697
1.041,1.603,2.165
0.803,1.501,1.505
2.105,-1.007,-1.878
0.803,2.712,-0.777
-1.893,-0.513,2.859
-0.92,1.007,-0.038
2.535,2.297,-3.149
-0.777,0.132,0.124
-0.788,1.316,3.991
3.768,-1.211,-1.022
0.728,1.999,-2.946
-2.58,0.049,1.946
2.576,0.29,-0.256
-2.704,0.283,-0.683
-2.256,-1.218,-1.139
3.787,1.222,-0.121
-2.44,-1.045,1.018
-0.147,1.618,1.347
0.894,-3.278,1.022
0.328,3.225,-1.233
-1.022,0.815,-2.116
-0.192,-0.453,2.587
2.459,1.196,0.302
-2.587,-2.335,1.897
2.64,1.656,-1.079
-0.117,-1.814,-1.931
-0.06,-0.355,1.414
0.566,1.935,-0.098
-0.871,-3.41,1.795
1.418,1.207,0.015
-1.128,-1.788,-0.132
-0.422,-1.011,-0.287
-2.165,0.909,0.17
1.543,-1.437,-1.328
-0.072,-0.008,1.196
-0.675,-1.463,-1.931
3.364,-0.63,0.769
-1.188,0.539,-0.521
0.641,-0.668,0.875
1.207,0.992,-0.109
0.272,-0.679,-0.524
0.585,-1.886,0.498
0.441,0.984,-2.482
-1.245,-0.671,0.407
-0.381,0.656,0.132
2.938,0.634,-3.813
-2.542,-0.219,3.27
0.811,1.305,-1.403
0.845,-0.822,2.044
-1.531,1.882,0.37
2.029,0.241,-0.268
0.336,-1.769,2.165
0.079,0.992,0.185
-1.018,1.931,-0.106
1.622,-1.905,0.818
0.158,0.634,-1.592
-1.856,-2.135,1.124
3.817,-0.098,-1.139
-1.705,0.739,0.445
-0.924,-2.708,0.03
3.232,-0.464,1.211
-3.711,0.46,-0.505
1.765,-1.143,0.355
0.238,-0.256,-0.543
-1.467,0.607,-0.626
0.8,0.147,-0.124
0.083,1.456,-2.161
-0.083,-0.158,1.226
1.177,0.524,-0.298
-1.347,0.649,1.437
-0.43,-1.237,-1.343
0.592,2.21,-0.943
-1.671,0.298,-0.502
1.267,1.15,0.607
-0.294,2.478,-0.253
-1.075,-1.199,0.0
0.143,1.365,1.422
-1.644,-0.079,-0.264
-1.147,0.29,1.52
-1.301,0.751,-0.505
1.06,-1.226,0.626
0.23,0.309,0.513
-0.449,-2.395,0.603
2.836,0.339,-1.528
-3.176,0.717,0.143
0.758,-1.354,0.275
-0.083,1.037,1.535
-0.449,-0.181,-1.215
-0.072,1.448,0.988
-0.479,0.796,-0.95
1.72,0.057,-0.079
-0.483,1.562,-1.06
-0.245,-0.117,0.106
0.547,0.0,0.615
-0.585,-0.264,0.351
0.777,-0.177,0.577
-0.29,-0.668,-0.434
0.739,-0.717,0.996
1.165,1.184,0.106
0.256,0.147,-0.95
0.607,2.342,-0.045
1.15,-1.071,-0.079
0.204,1.554,-0.121
1.199,0.362,-0.4
-0.2,-0.155,1.132
-0.234,0.641,0.015
-0.713,0.041,0.177
0.185,0.377,-1.098
-0.822,-0.796,-0.17
0.347,-0.189,0.026
-1.018,-0.06,-0.449
0.075,-1.882,-0.204
0.256,0.241,-0.611
-0.898,-0.498,0.098
-0.189,-0.015,1.324
-1.143,-0.26,0.913
-0.275,0.521,-1.173
0.245,-0.928,-0.215
-0.136,-1.252,-0.098
1.003,-1.022,0.724
0.321,-0.86,0.871
0.751,1.279,-1.331
0.935,-1.075,0.381
1.086,0.17,0.996
2.244,-0.434,-1.516
0.803,-0.966,1.154
0.434,0.14,-1.245
1.135,-0.143,0.524
0.981,-0.49,0.362
-0.547,-0.019,-1.448
0.106,-0.57,-0.434
0.46,1.143,1.0
-0.611,-0.37,-0.226
0.566,-0.256,0.573
-0.63,0.607,0.449
-0.283,-1.448,0.072
-1.135,0.868,0.057
-0.03,0.275,-0.441
-0.226,0.554,0.694
-1.347,0.849,0.0
0.306,0.758,0.241
-0.543,0.818,-0.151
0.306,-0.441,-0.102
0.86,1.407,-0.358
0.328,0.14,-1.72
0.886,-0.547,-0.958
-0.226,-0.562,-2.041
0.705,-0.585,-0.984
0.317,-0.49,-1.912
-1.203,-0.238,-0.098
-0.057,-1.267,-0.26
-0.155,-1.098,-0.264
0.128,0.019,0.306
-0.69,-0.781,1.746
-0.211,-0.124,0.075
-0.396,0.796,-0.845
-0.717,0.098,0.532
0.26,-0.332,0.505
0.539,-0.46,0.128
0.411,-0.087,0.004
0.856,0.351,0.554
0.151,-0.8,-0.132
1.139,-0.554,0.732
-0.219,0.264,-0.849
-1.022,-0.026,0.358
0.17,1.215,-0.06
0.189,-0.264,-0.547
0.004,0.509,-0.626
-0.298,-1.041,-0.377
0.26,0.558,0.607
0.302,-0.038,-0.166
-0.249,0.14,1.362
-0.438,0.619,1.618
-0.739,-0.181,0.709
-0.419,-0.328,0.785
-0.468,0.539,-0.313
0.347,0.211,0.694
-0.098,1.109,-0.2
0.837,-0.06,-0.615
-0.196,-0.332,-0.845
-0.038,0.008,-1.041
-0.241,0.309,0.045
0.347,0.034,0.973
0.215,0.064,-0.109
0.079,0.487,0.732
0.456,0.023,1.192
-0.253,0.426,1.098
-0.181,-0.679,1.347
1.218,1.0,0.513
0.038,-0.211,-1.003
0.298,0.958,-0.675
-0.034,1.026,-0.705
0.634,1.064,0.098
0.109,0.155,-0.347
0.275,0.966,-0.653
0.313,-0.079,-0.087
0.355,0.366,-0.456
0.034,0.256,-0.883
0.49,-1.199,-0.422
0.551,0.434,-0.136
0.091,-0.298,-0.456
1.339,0.011,0.422
0.328,0.351,0.309
0.2,-0.306,0.928
0.249,-0.166,1.305
0.521,-0.17,-0.309
-0.181,0.196,1.045
0.245,-0.181,0.562
0.339,-0.471,0.411
-0.509,0.46,-0.377
0.136,-0.404,0.03
0.735,0.72,0.732
-0.358,0.37,-0.302
0.683,-0.094,0.622
0.0,0.279,-0.174
-0.147,-0.766,-0.396
0.735,-0.234,0.766
-0.019,-1.388,0.471
0.558,-0.954,0.17
0.483,-0.524,0.147
0.468,-1.06,-0.083
0.505,0.456,-0.517
-0.615,-0.871,-0.792
-0.207,0.698,-1.075
-0.313,0.69,-0.645
-0.686,-0.528,-0.49
0.864,0.698,0.422
-0.392,-0.275,0.754
1.105,-0.558,0.49
-0.249,0.132,-0.275
-0.603,-0.671,0.083
0.015,0.456,1.101
-0.875,-0.226,-0.302
-0.532,0.641,-0.045
-0.441,-0.264,0.362
0.411,0.272,-0.03
-0.411,0.343,-0.091
-0.226,0.026,-0.158
0.637,0.671,-0.698
-0.702,-0.026,-0.596
0.758,1.147,-1.071
-0.268,0.788,-0.732
-0.381,0.615,-0.064
0.223,0.585,-1.267
-0.245,0.551,-0.513
0.377,0.637,-0.396
0.226,0.121,-0.328
-0.585,0.385,-0.023
0.811,0.381,-1.384
0.008,0.573,-0.034
-0.373,0.17,0.728
0.241,0.419,0.773
-0.117,-0.011,0.762
-0.272,0.422,0.181
-0.603,0.683,-0.192
-1.531,-0.358,0.483
-0.151,-0.317,0.585
0.822,-0.355,-0.192
-0.079,0.053,0.43
-0.539,-1.26,1.109
0.803,-0.698,-0.109
-0.2,0.008,-0.245
-0.06,-0.309,0.483
1.694,0.683,-0.294
-0.532,0.521,-1.015
1.132,-0.026,-0.351
1.305,0.909,1.026
-0.434,-0.29,0.313
1.135,0.0,-0.049
0.177,-0.147,0.249
0.543,-0.234,0.321
0.091,0.362,0.407
0.762,0.03,0.449
-0.517,-0.162,1.007
0.355,0.622,0.487
0.094,0.532,-0.355
0.453,0.475,-0.456
0.619,0.566,-0.166
-0.532,0.268,-0.43
-0.351,0.419,-0.607
0.366,0.019,-0.705
-0.117,-0.411,-1.015
-0.29,-0.917,-0.558
-0.117,-0.404,-0.113
0.106,-0.981,-0.577
0.483,0.558,0.113
0.46,-0.603,0.177
-0.004,-0.106,0.43
-0.098,-0.03,-0.554
-0.381,-0.751,-0.162
-0.317,-0.355,-0.411
-1.414,-0.754,-0.792
-0.294,-0.241,-0.509
-0.705,0.0,-0.615
-0.928,0.057,-0.136
0.762,0.449,0.091
0.494,-0.807,0.562
0.487,-0.803,0.988
0.505,0.649,0.419
-0.543,-0.777,0.453
-0.498,-0.717,0.143
0.132,0.174,-0.094
0.313,-0.475,-0.373
-0.026,0.377,-0.336
0.17,0.796,-0.347
-0.445,0.973,0.234
0.366,0.502,-0.087
0.735,0.735,-0.219
-0.158,0.347,-0.475
-0.098,0.226,-0.852
-0.407,0.351,-0.113
0.026,0.543,-0.558
1.022,0.536,0.298
-0.015,0.102,0.536
1.03,0.381,0.207
0.317,-0.339,0.0
0.245,-0.238,-0.385
0.766,0.649,-0.064
-0.2,-0.03,0.373
0.302,0.732,-0.317
0.724,-1.441,1.052
1.313,-0.536,0.053
0.287,-0.996,0.449
0.95,-0.177,0.4
0.46,-0.049,0.705
0.509,-0.29,0.966
0.06,0.079,0.238
0.728,0.0,0.068
-0.177,0.019,-0.351
-0.109,0.275,-0.072
0.509,0.0,1.105
0.577,0.573,-0.317
-0.079,0.626,0.298
0.298,0.619,0.6
-0.373,-0.411,-0.234
-0.207,-0.426,0.272
0.174,0.539,-0.547
-0.392,-0.524,-0.034
0.162,0.347,-0.155
-0.306,0.226,-0.396
0.324,-0.015,0.023
0.498,0.196,-0.015
0.196,-0.083,-0.234
-0.019,-0.087,0.479
-0.298,0.347,0.596
-0.588,0.396,0.879
-0.426,-0.049,0.279
-0.321,0.426,0.083
-0.864,0.094,-0.256
-0.275,0.091,0.792
-0.026,0.072,0.215
-0.592,-0.422,0.317
-0.238,-0.415,-0.17
0.094,-0.279,-0.355
0.664,-0.268,-0.456
-0.268,0.279,-0.588
0.128,-0.053,0.302
0.566,0.69,0.355
-0.298,1.015,-0.162
-0.287,0.8,-0.396
-0.324,0.407,0.038
-0.751,0.603,-0.66
-0.29,0.415,-1.026
0.26,0.796,0.053
0.268,0.498,0.324
-0.079,0.596,0.419
0.287,0.121,0.223
0.06,0.041,0.517
0.917,0.008,0.219
0.758,0.075,0.238
0.573,0.547,0.17
0.528,0.852,-0.419
0.43,0.422,0.045
0.207,0.645,-0.37
0.011,-0.422,-0.445
-0.807,-0.053,0.362
-0.468,0.083,-0.43
-0.468,-0.694,0.502
-0.14,-0.075,-0.419
-0.279,-0.396,-0.094
0.121,-0.407,0.238
0.143,0.856,-0.321
-0.509,0.06,-0.449
-0.023,0.415,-0.177
-0.011,0.0,0.656
1.12,0.381,0.822
0.592,0.468,0.743
0.128,-0.189,0.837
1.177,0.543,0.321
0.935,0.102,0.211
0.581,-0.026,-0.596
1.301,0.434,-0.23
0.969,0.483,-0.29
1.033,0.532,-0.735
0.622,0.362,-0.324
0.841,0.388,-0.671
0.241,-0.234,0.215
0.083,0.619,0.053
0.015,0.211,-0.264
0.528,-0.17,0.449
0.241,0.215,0.155
0.686,-0.505,-0.245
0.245,0.026,0.045
-0.06,-0.37,-0.453
-0.943,0.347,0.124
-0.083,-0.14,-0.777
-0.992,0.381,-0.973
-0.351,-0.339,-0.407
-0.155,-0.272,-0.6
-0.456,-0.06,-0.735
0.087,-0.856,0.064
0.434,-0.445,0.407
-0.46,0.287,-0.245
0.189,0.023,0.388
-0.336,-0.637,0.106
-0.268,-0.46,0.272
0.287,-0.69,0.796
-0.155,-0.592,-0.14
0.355,-0.26,0.087
-0.434,-0.607,-0.207
